,Symbol,Company,Year,Quarter,Number of Workers,Number of Layoffs,statement_date,revenue,costOfRevenue,grossProfit,grossProfitRatio,ResearchAndDevelopmentExpenses,GeneralAndAdministrativeExpenses,SellingAndMarketingExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestExpense,depreciationAndAmortization,EBITDA,EBITDARatio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,EPS,EPSDiluted,weightedAverageShsOut,weightedAverageShsOutDil,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferrredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,totalLiabilities,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalLiabilitiesAndStockholdersEquity,totalInvestments,totalDebt,netDebt,netIncome_cash-flow-statement,depreciationAndAmortization_cash-flow-statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash-flow-statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivites,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,employee_count,industry,new_cases,new_cases_smoothed,new_cases_per_million,new_deaths,new_deaths_smoothed,new_deaths_per_million
236,TRN,Trinity Industries Inc. Common Stock,2020,2,138,1,2020-06-30,509200000.0,396600000.0,112600000.0,0.2211311861743912,0.0,0.0,0.0,0.0,56800000.0,453400000.0,53000000.0,67700000.0,-158000000.0,-0.3102906520031422,-307300000.0,-0.6034956794972506,-52300000.0,-359600000.0,-0.7062058130400628,-71800000.0,-206900000.0,-0.4063236449332286,-1.76,-1.76,117300000.0,117300000.0,157000000.0,0.0,157000000.0,689900000.0,421500000.0,136900000.0,1405300000.0,6784400000.0,208800000.0,0.0,208800000.0,0.0,0.0,266900000.0,7260100000.0,0.0,8665400000.0,188200000.0,0.0,0.0,0.0,325600000.0,513800000.0,4825400000.0,0.0,1026400000.0,139400000.0,5991200000.0,0.0,6505000000.0,1200000.0,2063300000.0,-172300000.0,-900000.0,1891300000.0,8396300000.0,0.0,4825400000.0,4668400000.0,-287800000.0,67700000.0,7900000.0,7600000.0,2100000.0,70900000.0,20500000.0,-19000000.0,10500000.0,356500000.0,154000000.0,0.0,0.0,0.0,0.0,-90000000.0,-90000000.0,-146900000.0,0.0,-9000000.0,-23700000.0,100000000.0,-79600000.0,0.0,-15600000.0,293900000.0,309500000.0,154000000.0,-157800000.0,-3800000.0,3030.0,Railroads,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
237,TROW,T. Rowe Price Group Inc. Common Stock,2021,2,298,2,2021-06-30,1929300000.0,739800000.0,1189500000.0,0.616544860830353,0.0,211000000.0,20400000.0,0.0,231400000.0,971200000.0,0.0,50400000.0,1125400000.0,0.5833203752656404,958100000.0,0.4966049862644482,143900000.0,1102000000.0,0.5711916239050433,259300000.0,815700000.0,0.42279583268543,3.5,3.46,226900000.0,229200000.0,3514900000.0,0.0,3514900000.0,918200000.0,0.0,0.0,4433100000.0,818400000.0,665700000.0,0.0,665700000.0,5141800000.0,0.0,220200000.0,6846100000.0,0.0,11279200000.0,246200000.0,0.0,102400000.0,0.0,699800000.0,1048400000.0,138500000.0,0.0,0.0,1318900000.0,1457400000.0,0.0,2505800000.0,45400000.0,7202600000.0,-28700000.0,673700000.0,7893000000.0,10398800000.0,0.0,138500000.0,-3376400000.0,842700000.0,50400000.0,0.0,56400000.0,71800000.0,0.0,0.0,0.0,0.0,-214000000.0,807300000.0,-63000000.0,0.0,-35000000.0,130400000.0,4100000.0,36500000.0,0.0,0.0,-52200000.0,-252800000.0,119800000.0,-185200000.0,-1400000.0,657200000.0,3571000000.0,2913800000.0,807300000.0,-63000000.0,744300000.0,0.0,,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
238,TSLA,Tesla Inc. Common Stock,2020,2,11239,1,2020-06-30,6036000000.0,4769000000.0,1267000000.0,0.2099072233267064,279000000.0,0.0,0.0,0.0,940000000.0,5709000000.0,170000000.0,567000000.0,862000000.0,0.1428098078197481,327000000.0,0.0541749502982107,-177000000.0,150000000.0,0.0248508946322067,21000000.0,104000000.0,0.0172299536116633,0.037333,0.033333,2790000000.0,3105000000.0,8615000000.0,0.0,8615000000.0,1485000000.0,4018000000.0,1218000000.0,15336000000.0,20876000000.0,196000000.0,312000000.0,508000000.0,0.0,0.0,1415000000.0,22799000000.0,0.0,38135000000.0,3638000000.0,3959000000.0,484000000.0,1843000000.0,2346000000.0,12270000000.0,11518000000.0,1198000000.0,0.0,1812000000.0,14528000000.0,0.0,26798000000.0,0.0,-6000000000.0,-40000000.0,15895000000.0,9855000000.0,36653000000.0,0.0,15477000000.0,6862000000.0,129000000.0,567000000.0,0.0,347000000.0,-246000000.0,-222000000.0,446000000.0,0.0,-156000000.0,167000000.0,964000000.0,-566000000.0,0.0,0.0,0.0,0.0,-566000000.0,-2033000000.0,0.0,0.0,0.0,2156000000.0,123000000.0,38000000.0,559000000.0,9106000000.0,8547000000.0,964000000.0,-566000000.0,398000000.0,70757.0,Auto Manufacturers,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
239,TSN,Tyson Foods Inc. Common Stock,2020,3,146,1,2020-10-03,11460000000.0,9850000000.0,1610000000.0,0.1404886561954624,0.0,0.0,0.0,0.0,598000000.0,10448000000.0,124000000.0,316000000.0,1324000000.0,0.1155322862129144,1012000000.0,0.0883071553228621,-125000000.0,887000000.0,0.0773996509598603,192000000.0,692000000.0,0.0603839441535776,1.95,1.9,362000000.0,364000000.0,1420000000.0,0.0,1420000000.0,1952000000.0,4144000000.0,367000000.0,7883000000.0,7596000000.0,10899000000.0,6774000000.0,17673000000.0,0.0,0.0,1589000000.0,26858000000.0,0.0,34741000000.0,1876000000.0,548000000.0,0.0,0.0,1810000000.0,4234000000.0,10791000000.0,0.0,2391000000.0,1728000000.0,14910000000.0,0.0,19144000000.0,45000000.0,15311000000.0,-179000000.0,288000000.0,15465000000.0,34609000000.0,0.0,11339000000.0,9919000000.0,695000000.0,316000000.0,18000000.0,0.0,117000000.0,0.0,0.0,0.0,0.0,20000000.0,1166000000.0,-292000000.0,0.0,-46000000.0,46000000.0,12000000.0,-280000000.0,-681000000.0,0.0,-7000000.0,-150000000.0,-36000000.0,-874000000.0,7000000.0,55000000.0,1420000000.0,1365000000.0,1166000000.0,-292000000.0,874000000.0,139000.0,Farm Products,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
240,TTSH,Tile Shop Holdings Inc. Common Stock,2020,2,67,2,2020-06-30,67730000.0,22316000.0,45414000.0,0.6705152812638417,0.0,0.0,0.0,0.0,47208000.0,69524000.0,559000.0,7867000.0,6073000.0,0.0896648457109109,-1794000.0,-0.0264875239923224,-559000.0,-2353000.0,-0.0347408829174664,-1593000.0,-760000.0,-0.0112210246567252,-0.0152224479350719,-0.0152224479350719,49926267.0,49926267.0,7936000.0,0.0,7936000.0,12866000.0,79053000.0,22755000.0,122610000.0,243606000.0,0.0,0.0,0.0,0.0,4139000.0,1728000.0,249473000.0,0.0,372083000.0,13239000.0,32270000.0,4278000.0,9715000.0,28920000.0,88422000.0,22000000.0,0.0,0.0,127023000.0,149023000.0,0.0,237445000.0,5000.0,-22776000.0,-84000.0,157493000.0,134638000.0,372083000.0,0.0,54270000.0,46334000.0,-760000.0,7867000.0,-1398000.0,538000.0,8424000.0,0.0,7242000.0,-2167000.0,616000.0,3425000.0,18096000.0,-284000.0,0.0,0.0,0.0,0.0,-284000.0,-18063000.0,0.0,0.0,0.0,2485000.0,-15578000.0,1000.0,2235000.0,8751000.0,6516000.0,18096000.0,-284000.0,17812000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
241,UAL,United Airlines Holdings Inc. Common Stock,2020,3,16337,6,2020-09-30,2489000000.0,4453000000.0,-1964000000.0,-0.7890719164323021,0.0,0.0,53000000.0,-815000000.0,-762000000.0,3691000000.0,329000000.0,0.0,-2003000000.0,-0.8047408597830454,-1615000000.0,-0.648854961832061,-717000000.0,-2332000000.0,-0.9369224588188028,-491000000.0,-1841000000.0,-0.7396544797107272,-6.326668,-6.33,290990454.0,291000000.0,13150000000.0,552000000.0,13702000000.0,1171000000.0,961000000.0,642000000.0,16476000000.0,36194000000.0,4527000000.0,2852000000.0,7379000000.0,824000000.0,0.0,316000000.0,44713000000.0,0.0,61189000000.0,1831000000.0,5343000000.0,0.0,5679000000.0,2938000000.0,15791000000.0,27518000000.0,5063000000.0,389000000.0,5425000000.0,38395000000.0,0.0,54186000000.0,3000000.0,4524000000.0,-1009000000.0,3485000000.0,7003000000.0,61189000000.0,1376000000.0,32861000000.0,19711000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1889000000.0,-1889000000.0,0.0,0.0,-2000000.0,408000000.0,364000000.0,770000000.0,-453000000.0,0.0,0.0,0.0,8358000000.0,7905000000.0,0.0,6786000000.0,13398000000.0,6612000000.0,-1889000000.0,0.0,-1521000000.0,74400.0,,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
242,UAL,United Airlines Holdings Inc. Common Stock,2020,4,16000,1,2020-12-31,3412000000.0,4790000000.0,-1378000000.0,-0.4038686987104337,0.0,0.0,80000000.0,373000000.0,453000000.0,5243000000.0,334000000.0,0.0,-2039000000.0,-0.5975967174677609,-2135000000.0,-0.6257327080890973,-238000000.0,-2373000000.0,-0.6954865181711606,-476000000.0,-1897000000.0,-0.555978898007034,-6.083146,-6.39,311845232.0,311845232.0,11269000000.0,414000000.0,11683000000.0,1295000000.0,932000000.0,890000000.0,14800000000.0,36003000000.0,4527000000.0,2838000000.0,7365000000.0,1000000000.0,131000000.0,249000000.0,44748000000.0,0.0,59548000000.0,1595000000.0,2705000000.0,0.0,5741000000.0,2684000000.0,12725000000.0,30046000000.0,5067000000.0,0.0,5750000000.0,40863000000.0,0.0,53588000000.0,4000000.0,2626000000.0,-1139000000.0,4469000000.0,5960000000.0,59548000000.0,1414000000.0,32751000000.0,21482000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2177000000.0,-2177000000.0,0.0,0.0,0.0,137000000.0,-97000000.0,40000000.0,-3432000000.0,968000000.0,0.0,0.0,2945000000.0,481000000.0,0.0,-1656000000.0,11742000000.0,13398000000.0,-2177000000.0,-97000000.0,-2274000000.0,74400.0,,134353.27173913043,129908.33697826088,397.1542608695652,1541.7934782608695,1481.576043478261,4.5575978260869565
243,UAL,United Airlines Holdings Inc. Common Stock,2021,1,4892,2,2021-03-31,3221000000.0,5020000000.0,-1799000000.0,-0.5585221980751319,0.0,0.0,85000000.0,-936000000.0,-851000000.0,4169000000.0,336000000.0,0.0,-1415000000.0,-0.4393045638000621,-1381000000.0,-0.4287488357652902,-370000000.0,-1751000000.0,-0.5436199937907482,-394000000.0,-1357000000.0,-0.4212977336230984,-4.193741,-4.29,323577438.0,323577438.0,12666000000.0,309000000.0,12975000000.0,1389000000.0,918000000.0,737000000.0,16019000000.0,36431000000.0,4527000000.0,2840000000.0,7367000000.0,1107000000.0,520000000.0,218000000.0,45643000000.0,0.0,61662000000.0,1838000000.0,2585000000.0,0.0,6753000000.0,2991000000.0,14167000000.0,31074000000.0,4858000000.0,0.0,6357000000.0,42289000000.0,0.0,56456000000.0,4000000.0,1239000000.0,-1126000000.0,5089000000.0,5206000000.0,61662000000.0,1416000000.0,33659000000.0,20993000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447000000.0,447000000.0,0.0,0.0,0.0,105000000.0,-434000000.0,-329000000.0,-569000000.0,532000000.0,0.0,0.0,1315000000.0,1278000000.0,0.0,1396000000.0,13138000000.0,11742000000.0,447000000.0,-444000000.0,3000000.0,0.0,,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
244,UAL,United Airlines Holdings Inc. Common Stock,2021,3,796,1,2021-09-30,7750000000.0,6396000000.0,1354000000.0,0.1747096774193548,0.0,0.0,218000000.0,65000000.0,283000000.0,6679000000.0,431000000.0,0.0,1034000000.0,0.1334193548387096,1037000000.0,0.1338064516129032,-434000000.0,603000000.0,0.0778064516129032,130000000.0,473000000.0,0.0610322580645161,1.460748,1.44,323806610.0,329000000.0,19256000000.0,166000000.0,19422000000.0,1709000000.0,955000000.0,971000000.0,23057000000.0,36825000000.0,4527000000.0,2815000000.0,7342000000.0,1336000000.0,519000000.0,215000000.0,46237000000.0,0.0,69294000000.0,2199000000.0,2954000000.0,0.0,8492000000.0,3290000000.0,16935000000.0,36933000000.0,4088000000.0,0.0,5907000000.0,46928000000.0,0.0,63863000000.0,4000000.0,1271000000.0,-1124000000.0,5280000000.0,5431000000.0,69294000000.0,1502000000.0,39887000000.0,20631000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-786000000.0,-786000000.0,0.0,0.0,-47000000.0,87000000.0,-254000000.0,-214000000.0,-560000000.0,0.0,0.0,0.0,-23000000.0,-583000000.0,0.0,-1583000000.0,19725000000.0,21308000000.0,-786000000.0,-266000000.0,-1052000000.0,0.0,,105140.77173913045,102092.02486956524,310.80082608695653,1035.1304347826087,983.925445652174,3.059891304347826
245,UBER,Uber Technologies Inc. Common Stock,2020,2,309,1,2020-06-30,2241000000.0,1252000000.0,989000000.0,0.4413208389112003,584000000.0,565000000.0,736000000.0,711000000.0,2596000000.0,3848000000.0,110000000.0,129000000.0,-1532000000.0,-0.6836233824185631,-1607000000.0,-0.717090584560464,-154000000.0,-1761000000.0,-0.785809906291834,4000000.0,-1775000000.0,-0.7920571173583222,-1.02,-1.02,1738897000.0,1738897000.0,6754000000.0,1033000000.0,7787000000.0,1037000000.0,0.0,838000000.0,9662000000.0,3287000000.0,2518000000.0,533000000.0,3051000000.0,9784000000.0,0.0,2456000000.0,18578000000.0,0.0,28240000000.0,253000000.0,354000000.0,1768000000.0,78000000.0,3438000000.0,5891000000.0,8216000000.0,0.0,752000000.0,2860000000.0,11828000000.0,0.0,17719000000.0,0.0,-21073000000.0,-644000000.0,31267000000.0,9550000000.0,27269000000.0,10817000000.0,8570000000.0,1816000000.0,-1772000000.0,129000000.0,-9000000.0,131000000.0,292000000.0,73000000.0,0.0,36000000.0,1000000.0,158000000.0,-1071000000.0,-164000000.0,0.0,-519000000.0,322000000.0,-95000000.0,-456000000.0,-950000000.0,0.0,0.0,0.0,1068000000.0,118000000.0,-19000000.0,-1428000000.0,8101000000.0,9529000000.0,-1071000000.0,-164000000.0,-1235000000.0,22800.0,Software—Application,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
246,UBER,Uber Technologies Inc. Common Stock,2020,3,167,1,2020-09-30,3129000000.0,1614000000.0,1515000000.0,0.4841802492809204,493000000.0,711000000.0,924000000.0,503000000.0,2631000000.0,4245000000.0,112000000.0,138000000.0,-816000000.0,-0.2607861936720997,-1116000000.0,-0.3566634707574305,39000000.0,-1077000000.0,-0.3441994247363374,23000000.0,-1089000000.0,-0.3480345158197507,-0.62,-0.62,1755029000.0,1755029000.0,6154000000.0,1132000000.0,7286000000.0,1139000000.0,0.0,987000000.0,9412000000.0,3210000000.0,2988000000.0,654000000.0,3642000000.0,10090000000.0,0.0,2540000000.0,19482000000.0,0.0,28894000000.0,240000000.0,883000000.0,1887000000.0,121000000.0,3790000000.0,6921000000.0,8194000000.0,0.0,787000000.0,2810000000.0,11791000000.0,0.0,18712000000.0,0.0,-22162000000.0,-445000000.0,31549000000.0,8942000000.0,27654000000.0,11222000000.0,9077000000.0,2923000000.0,-1108000000.0,138000000.0,10000000.0,183000000.0,419000000.0,-137000000.0,0.0,-24000000.0,73000000.0,-48000000.0,-406000000.0,-131000000.0,-190000000.0,-481000000.0,379000000.0,58000000.0,-365000000.0,-56000000.0,0.0,0.0,0.0,484000000.0,428000000.0,8000000.0,-335000000.0,7766000000.0,8101000000.0,-406000000.0,-131000000.0,-537000000.0,22800.0,Software—Application,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
247,UBER,Uber Technologies Inc. Common Stock,2021,1,69,1,2021-03-31,2903000000.0,1710000000.0,1193000000.0,0.4109541853255253,515000000.0,464000000.0,1103000000.0,635000000.0,2717000000.0,4427000000.0,115000000.0,212000000.0,404000000.0,0.1391663796073028,-1524000000.0,-0.5249741646572511,1595000000.0,71000000.0,0.0244574578022735,185000000.0,-108000000.0,-0.0372028935583878,-0.06,-0.06,1858525000.0,1858525000.0,4836000000.0,819000000.0,5655000000.0,1617000000.0,0.0,1023000000.0,8295000000.0,3024000000.0,6352000000.0,1455000000.0,7807000000.0,12840000000.0,0.0,2689000000.0,26360000000.0,0.0,34655000000.0,232000000.0,171000000.0,2797000000.0,0.0,4088000000.0,7288000000.0,9332000000.0,0.0,1023000000.0,2941000000.0,13296000000.0,0.0,20584000000.0,0.0,-23238000000.0,654000000.0,36182000000.0,13598000000.0,34182000000.0,13659000000.0,9503000000.0,4667000000.0,-122000000.0,212000000.0,120000000.0,281000000.0,520000000.0,-35000000.0,0.0,-3000000.0,81000000.0,-1622000000.0,-611000000.0,-71000000.0,-28000000.0,-1139000000.0,1196000000.0,-208000000.0,-250000000.0,-241000000.0,0.0,0.0,0.0,15000000.0,-226000000.0,-46000000.0,-784000000.0,6607000000.0,7391000000.0,-611000000.0,-71000000.0,-682000000.0,0.0,Software—Application,116989.85555555556,120848.29998888887,345.8272666666667,2236.0666666666666,2291.7285555555554,6.609944444444444
248,UPS,United Parcel Service Inc. Common Stock,2021,2,95,1,2021-06-30,23424000000.0,18428000000.0,4996000000.0,0.213285519125683,0.0,0.0,0.0,1738000000.0,1738000000.0,20166000000.0,167000000.0,739000000.0,4342000000.0,0.1853654371584699,3258000000.0,0.1390881147540983,178000000.0,3436000000.0,0.1466871584699453,760000000.0,2676000000.0,0.1142418032786885,3.06,3.05,875000000.0,878000000.0,9608000000.0,346000000.0,9954000000.0,10137000000.0,0.0,1897000000.0,21988000000.0,36199000000.0,3357000000.0,2238000000.0,5595000000.0,23000000.0,187000000.0,877000000.0,42881000000.0,0.0,64869000000.0,6563000000.0,2120000000.0,0.0,0.0,7087000000.0,15770000000.0,24065000000.0,0.0,2584000000.0,11628000000.0,38277000000.0,0.0,54047000000.0,9000000.0,12531000000.0,-3064000000.0,1329000000.0,10805000000.0,64852000000.0,369000000.0,26185000000.0,16577000000.0,2676000000.0,739000000.0,185000000.0,206000000.0,-52000000.0,4000000.0,0.0,317000000.0,0.0,169000000.0,3923000000.0,0.0,-2000000.0,-63000000.0,80000000.0,17000000.0,32000000.0,-1071000000.0,63000000.0,0.0,-860000000.0,-225000000.0,-2093000000.0,15000000.0,1877000000.0,9608000000.0,7731000000.0,3923000000.0,-836000000.0,3087000000.0,0.0,,35160.42857142857,36779.50389010989,103.9358021978022,523.8351648351648,540.9042307692308,1.5484285714285717
249,UTI,Universal Technical Institute Inc Common Stock,2020,2,35,1,2020-06-30,54483000.0,32476000.0,22007000.0,0.4039241598296716,0.0,26564000.0,9045000.0,177000.0,35786000.0,68262000.0,2000.0,9250000.0,-3995000.0,-0.0733256245067268,-13779000.0,-0.2529045757392214,532000.0,-13247000.0,-0.2431400620376998,21000.0,-13268000.0,-0.243525503368023,-0.45,-0.45,32607000.0,32607000.0,59956000.0,31578000.0,91534000.0,45578000.0,0.0,33088000.0,170200000.0,206131000.0,8222000.0,0.0,8222000.0,0.0,0.0,37030000.0,251383000.0,0.0,421583000.0,12309000.0,24930000.0,0.0,32913000.0,50655000.0,120807000.0,0.0,0.0,674000.0,129120000.0,129794000.0,0.0,250601000.0,3000.0,-38098000.0,-186596000.0,395673000.0,170982000.0,421583000.0,0.0,146874000.0,86918000.0,-13268000.0,9250000.0,0.0,503000.0,-17931000.0,-16975000.0,0.0,7710000.0,-3994000.0,432000.0,-21014000.0,-2026000.0,48000.0,0.0,0.0,11343000.0,9365000.0,0.0,0.0,0.0,-68000.0,37000.0,-31000.0,0.0,-11680000.0,79161000.0,90841000.0,-21014000.0,-2026000.0,-23040000.0,0.0,,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
250,VSAT,ViaSat Inc. Common Stock,2020,2,131,1,2020-06-30,530488000.0,385569000.0,144919000.0,0.2731805431979611,27636000.0,0.0,0.0,1558000.0,150233000.0,535802000.0,9524000.0,92602000.0,83989000.0,0.1583240337198956,-5314000.0,-0.0100171917178145,-9292000.0,-14606000.0,-0.0275331392981556,-5748000.0,-12389000.0,-0.0233539684215288,-0.2,-0.2,62511000.0,62511000.0,232418000.0,0.0,232418000.0,270436000.0,312686000.0,105985000.0,921525000.0,3020797000.0,121285000.0,303549000.0,424834000.0,158714000.0,286235000.0,92269000.0,3982849000.0,0.0,4904374000.0,175955000.0,73505000.0,0.0,128079000.0,187648000.0,565187000.0,2097475000.0,91260000.0,0.0,51269000.0,2240004000.0,0.0,2805191000.0,6000.0,232984000.0,-6851000.0,1846827000.0,2072966000.0,4878157000.0,0.0,2170980000.0,1938562000.0,-8527000.0,92602000.0,0.0,20942000.0,49629000.0,55440000.0,-18118000.0,-10037000.0,9301000.0,2261000.0,156907000.0,-208722000.0,0.0,0.0,0.0,-20540000.0,-229262000.0,-402697000.0,0.0,-401000.0,0.0,403238000.0,140000.0,324000.0,-71891000.0,232418000.0,304309000.0,156907000.0,-229262000.0,-72355000.0,0.0,Communication Equipment,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
251,VSAT,ViaSat Inc. Common Stock,2020,3,10,1,2020-09-30,554278000.0,387313000.0,166965000.0,0.30122970783614,27531000.0,0.0,0.0,1300000.0,154282000.0,541595000.0,9790000.0,97012000.0,108078000.0,0.1949887962358239,12683000.0,0.0228820194920238,-9662000.0,3021000.0,0.0054503335871169,-687000.0,1963000.0,0.0035415441348925,0.029067,0.029067,67532869.0,67532869.0,350433000.0,0.0,350433000.0,249581000.0,332927000.0,108178000.0,1041119000.0,3188410000.0,121765000.0,302826000.0,424591000.0,162168000.0,287384000.0,99724000.0,4162277000.0,0.0,5203396000.0,169264000.0,80620000.0,0.0,169612000.0,205087000.0,624583000.0,2127762000.0,84923000.0,0.0,58437000.0,2271122000.0,0.0,2895705000.0,7000.0,234947000.0,-2433000.0,2047525000.0,2280046000.0,5175751000.0,0.0,2208382000.0,1857949000.0,3391000.0,97012000.0,0.0,22386000.0,40763000.0,18416000.0,-19916000.0,-4444000.0,-12273000.0,13063000.0,176615000.0,-217576000.0,0.0,0.0,0.0,-13046000.0,-230622000.0,-243000.0,0.0,-346000.0,0.0,172381000.0,171792000.0,230000.0,118015000.0,350433000.0,232418000.0,176615000.0,-230622000.0,-54007000.0,0.0,Communication Equipment,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
252,VVI,Viad Corp Common Stock,2020,2,89,1,2020-06-30,30863000.0,80599000.0,-49736000.0,-1.61150892654635,0.0,2468000.0,0.0,0.0,2468000.0,83067000.0,5186000.0,13850000.0,-152058000.0,-4.926870362570067,-52204000.0,-1.6914752292388944,-120017000.0,-172221000.0,-5.580176910864141,35516000.0,-206610000.0,-6.694423743641253,-10.19,-10.19,20282000.0,20282000.0,154216000.0,0.0,154216000.0,44572000.0,19101000.0,17163000.0,235052000.0,577814000.0,95159000.0,69563000.0,164722000.0,2992000.0,0.0,17884000.0,763412000.0,0.0,998464000.0,31927000.0,23811000.0,4459000.0,27412000.0,31658000.0,119267000.0,469828000.0,764000.0,0.0,183381000.0,653973000.0,0.0,773240000.0,37402000.0,-171931000.0,-53762000.0,342063000.0,153772000.0,927012000.0,0.0,493639000.0,339423000.0,-206610000.0,13850000.0,35313000.0,857000.0,21784000.0,0.0,-1409000.0,-58778000.0,17973000.0,108360000.0,-26446000.0,0.0,0.0,0.0,0.0,20066000.0,20066000.0,-1000.0,0.0,0.0,-2026000.0,31353000.0,29326000.0,742000.0,23688000.0,154216000.0,130528000.0,-26446000.0,-9270000.0,-35716000.0,0.0,Specialty Business Services,26741.42857142857,26039.981153846154,79.04887912087912,1372.7802197802198,1360.8492857142858,4.058054945054945
253,VVI,Viad Corp Common Stock,2020,3,34,1,2020-09-30,63072000.0,69837000.0,-6765000.0,-0.1072583713850837,0.0,2645000.0,0.0,0.0,2645000.0,72482000.0,5508000.0,13916000.0,-10599000.0,-0.1680460426179604,-9410000.0,-0.1491945712836123,-17595000.0,-27005000.0,-0.4281614662607813,735000.0,-30758000.0,-0.4876648909183155,-1.59,-1.59,20293000.0,20293000.0,56452000.0,0.0,56452000.0,21316000.0,16296000.0,23683000.0,117747000.0,565839000.0,96931000.0,68638000.0,165569000.0,3136000.0,0.0,16801000.0,751345000.0,0.0,869092000.0,22069000.0,21912000.0,4569000.0,17659000.0,33444000.0,99653000.0,252152000.0,623000.0,0.0,179299000.0,432074000.0,0.0,531727000.0,37402000.0,-202691000.0,-42687000.0,342824000.0,261745000.0,793472000.0,0.0,274064000.0,217612000.0,-30758000.0,13916000.0,914000.0,1937000.0,-13666000.0,0.0,2953000.0,-16468000.0,-5448000.0,12916000.0,-14741000.0,0.0,0.0,0.0,0.0,9593000.0,9593000.0,-217585000.0,0.0,0.0,0.0,123800000.0,-93785000.0,1169000.0,-97764000.0,56452000.0,154216000.0,-14741000.0,-7541000.0,-22282000.0,0.0,Specialty Business Services,50113.8152173913,50152.32138043478,148.1386956521739,890.3152173913044,899.4285543478261,2.6318260869565218
